,All ages - Daily verified,,,All ages - Total serious,,,All ages - New serious,,,All ages - Total deaths,,,Above 60 - Daily verified,,,Above 60 - Total serious,,,Above 60 - New serious,,,Above 60 - Total deaths,,,Below 60 - Daily verified,,,Below 60 - Total serious,,,Below 60 - New serious,,,Below 60 - Total deaths,,
Date,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated,Recently vaccinated,Expired vaccinated,Not vaccinated
2021-11-06T00:00:00.000Z,0.5,2.2,4.9,0.4,1,4.8,0,0.1,0.1,0,0,0,0.4,1,2.4,1.3,3.8,54.4,0.1,0,0.8,0,0,0,0.5,2.4,4.8,0.1,0.6,2.7,0,0.1,0.1,0,0,0
2021-11-07T00:00:00.000Z,1.1,7,11.9,0.4,1,4.6,0,0,0,0,0,0.2,0.5,5.8,4.9,1.4,3.9,51.3,0.1,0,0.8,0,0,3.3,1.4,7.1,12.1,0.1,0.6,2.6,0,0,0,0,0,0
2021-11-08T00:00:00.000Z,1.2,8.1,13.6,0.3,0.9,4.5,0,0.1,0.2,0,0.2,0,1.1,5.8,9.8,1.1,3.9,49,0.1,1,1.6,0,1,0.8,1.2,8.4,13.6,0.1,0.5,2.7,0,0,0.1,0,0.1,0
2021-11-09T00:00:00.000Z,0.7,6.9,11.9,0.3,0.8,4.2,0,0.1,0.2,0,0.2,0.1,1.1,4.8,5.7,1.1,3.9,45.8,0.1,1,3.3,0,1.9,3.3,0.6,7.2,11.9,0.1,0.4,2.5,0,0,0,0,0,0
2021-11-10T00:00:00.000Z,0.7,4.1,13.4,0.3,0.7,4.1,0,0,0.3,0,0.1,0.1,0.7,1.9,6.6,0.9,2.9,41.8,0,0,3.3,0,1,2.5,0.8,4.4,13.5,0.1,0.4,2.6,0,0,0.1,0,0,0
2021-11-11T00:00:00.000Z,0.9,5,9.4,0.3,0.8,4.1,0,0.1,0.2,0,0,0.1,1.1,2.9,8.2,0.9,3.9,42.8,0,1,3.3,0,0,1.6,0.9,5.3,9.4,0.1,0.4,2.5,0,0,0.1,0,0,0
2021-11-12T00:00:00.000Z,1.2,4.9,11,0.3,1,4.1,0,0.2,0.2,0,0,0,1.3,4.8,7.4,0.9,4.8,40.4,0,1,0.8,0.1,0,0.8,1.1,4.9,11,0.1,0.5,2.6,0,0.1,0.1,0,0,0
2021-11-13T00:00:00.000Z,0.6,2.5,5.4,0.3,0.9,4.1,0,0,0.1,0,0.1,0,0.5,0,5.8,1,3.9,41.3,0.1,0,1.7,0,1,0.8,0.6,2.8,5.4,0.1,0.5,2.6,0,0,0.1,0,0,0
2021-11-14T00:00:00.000Z,0.8,5.2,9.7,0.3,0.8,4.1,0,0,0.1,0,0,0,0.5,1,5,1.1,3.9,41.4,0.2,0,1.7,0,0,0,1,5.8,9.7,0.1,0.4,2.6,0,0,0,0,0,0
2021-11-15T00:00:00.000Z,1,6,13.5,0.3,0.8,3.8,0,0,0.2,0,0,0.1,1.2,3.9,10.8,1,3.9,39,0.1,0,1.7,0,0,1.7,1,6.2,13.5,0.1,0.4,2.4,0,0,0.1,0,0,0.1
2021-11-16T00:00:00.000Z,1.1,7.8,13.9,0.3,0.6,3.7,0,0,0.1,0,0,0.1,0.8,5.8,8.3,1.1,1.9,39.1,0.2,0,2.5,0.1,0,1.7,1.2,8,14,0.1,0.4,2.3,0,0,0,0,0,0
2021-11-17T00:00:00.000Z,1.1,5.8,12.2,0.3,0.6,3.7,0,0,0.2,0,0,0,0.9,1,8.3,1.1,1.9,42.5,0.2,0,4.2,0,0,0.8,1.1,6.5,11.4,0.1,0.4,2.2,0,0,0,0,0,0
2021-11-18T00:00:00.000Z,1,5.5,11.8,0.3,0.6,3.7,0,0,0.2,0,0,0.1,0.4,7.8,8.4,1,1.9,40.1,0,0,2.5,0,0,2.5,1.1,5.2,11.8,0.1,0.4,2.2,0,0,0.1,0,0,0
2021-11-19T00:00:00.000Z,1.4,6.9,12.1,0.3,0.6,3.4,0,0,0.1,0,0,0.1,1.1,3.9,5.9,1,1.9,36,0.1,0,0.8,0,0,2.5,1.4,7.3,12.3,0.1,0.4,2.1,0,0,0,0,0,0
2021-11-20T00:00:00.000Z,0.5,3.1,5.9,0.3,0.8,3.5,0,0.2,0.2,0,0,0.2,0.1,1,7.5,0.9,2.9,36.9,0.1,1,3.4,0.1,0,4.2,0.6,3.4,5.8,0.1,0.5,2.1,0,0.1,0,0,0,0
2021-11-21T00:00:00.000Z,1.3,5.4,10.7,0.2,0.9,3.5,0,0.1,0.2,0,0,0,0.1,2.9,8.4,0.8,3.9,37.8,0,1,2.5,0,0,0.8,1.6,5.6,10.7,0.1,0.5,2.1,0,0,0.1,0,0,0
2021-11-22T00:00:00.000Z,1.5,8.2,18.3,0.2,0.9,3.5,0,0.1,0.1,0,0.1,0,0.7,5.9,8.4,0.7,2.9,38.8,0.1,0,2.5,0,1,0.8,1.8,8.5,18.6,0.1,0.7,2.1,0,0.1,0,0,0,0
2021-11-23T00:00:00.000Z,1.5,8.8,14.5,0.2,0.9,3.5,0,0,0.2,0,0,0,0.8,6.8,7.6,0.7,2.9,38.8,0.1,0,2.5,0,0,0,1.7,9,14.6,0.1,0.7,2,0,0,0.1,0,0,0
2021-11-24T00:00:00.000Z,1.3,4.9,14,0.2,0.7,3.3,0,0,0.1,0,0,0.1,1,2.9,8.5,0.7,2.9,37.2,0.1,0,1.7,0.1,0,1.7,1.4,5.1,14.2,0.1,0.4,1.9,0,0,0,0,0,0
2021-11-25T00:00:00.000Z,1.4,5.9,13.2,0.2,0.8,3.3,0,0.2,0.1,0,0,0.1,0.8,3.9,1.7,0.7,2.9,36.5,0.1,1,1.7,0.1,0,0.8,1.6,6,13.5,0.1,0.5,1.9,0,0.1,0.1,0,0,0
2021-11-26T00:00:00.000Z,1.5,6.7,13.1,0.2,1.2,3.3,0,0.3,0.2,0,0,0.1,0.8,4.9,12.7,0.6,5.9,35.7,0,2.9,1.7,0,0,1.7,1.7,7,13.1,0.1,0.5,2,0,0,0.1,0,0,0
2021-11-27T00:00:00.000Z,0.4,2.3,4.1,0.2,1,3.3,0.1,0,0.2,0,0,0,0,3.9,4.3,0.8,5.8,33.2,0.2,0,1.7,0,0,0,0.6,2.1,4.1,0.1,0.4,2.1,0,0,0.1,0,0,0
2021-11-28T00:00:00.000Z,1.7,6.1,12.8,0.2,1.3,3.4,0,0.2,0.2,0,0,0.1,0.7,1,2.6,0.7,6.8,34.1,0,1,3.4,0,0,2.6,2,6.8,13,0.1,0.5,2.2,0,0.1,0.1,0,0,0
2021-11-29T00:00:00.000Z,1.8,8.6,16.8,0.2,1.2,3.3,0,0.1,0.1,0,0.1,0,0.6,4.9,6.8,0.6,6.9,30.8,0,1,1.7,0,1,0.9,2.3,9.1,17.2,0.1,0.4,2.1,0,0,0,0,0,0
2021-11-30T00:00:00.000Z,1.6,5.8,14,0.2,1.3,3.1,0,0.2,0.1,0,0.1,0,0.8,4.9,9.4,0.7,5.9,30.8,0.1,0,1.7,0,1,0.9,1.8,5.9,14.1,0.1,0.7,2,0,0.3,0,0,0,0
2021-12-01T00:00:00.000Z,1.5,7,12.6,0.2,1.3,3.1,0,0,0.1,0,0,0,1.1,4.9,5.2,0.7,5.9,30.9,0,0,1.7,0,0,0,1.7,7.3,12.8,0.1,0.7,1.9,0,0,0,0,0,0
2021-12-02T00:00:00.000Z,1.1,6.3,12.1,0.2,1.2,3.1,0,0,0.1,0,0,0,0.4,2.9,9.5,0.7,4.9,31,0.1,0,2.6,0,0,0,1.4,6.8,12.1,0.1,0.7,2,0,0,0,0,0,0
2021-12-03T00:00:00.000Z,0.8,2.2,7.1,0.2,0.9,3.1,0,0.1,0,0,0,0,0.2,0,1.7,0.7,4.9,30.2,0,1,0,0,0,0,1,2.5,7.4,0.1,0.4,2,0,0,0,0,0,0
