,All ages - Daily verified,,,All ages - Total serious,,,All ages - New serious,,,All ages - Total deaths,,,Above 60 - Daily verified,,,Above 60 - Total serious,,,Above 60 - New serious,,,Above 60 - Total deaths,,,Below 60 - Daily verified,,,Below 60 - Total serious,,,Below 60 - New serious,,,Below 60 - Total deaths,,
Date,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Not vaccinated
2021-07-19T00:00:00.000Z,0,693,644,0,43,17,0,8,3,0,2,0,0,140,9,0,41,11,0,7,3,0,2,0,0,553,627,0,2,6,0,1,0,0,0,0
2021-07-20T00:00:00.000Z,0,768,605,0,38,22,0,4,7,0,2,0,0,193,16,0,36,12,0,4,2,0,2,0,0,575,580,0,2,10,0,0,5,0,0,0
2021-07-21T00:00:00.000Z,0,707,609,0,38,27,0,6,7,0,3,0,0,186,18,0,35,13,0,5,3,0,3,0,0,521,584,0,3,14,0,1,4,0,0,0
2021-07-22T00:00:00.000Z,0,662,582,0,45,29,0,14,3,0,0,0,0,154,15,0,40,14,0,11,2,0,0,0,0,508,563,0,5,15,0,3,1,0,0,0
2021-07-23T00:00:00.000Z,0,781,630,0,55,30,0,16,5,0,0,1,0,207,11,0,49,13,0,14,2,0,0,1,0,574,612,0,6,17,0,2,3,0,0,0
2021-07-24T00:00:00.000Z,0,522,426,0,58,28,0,11,4,0,2,1,0,131,8,0,50,14,0,9,2,0,2,1,0,391,415,0,8,14,0,2,2,0,0,0
2021-07-25T00:00:00.000Z,1,792,587,0,64,31,0,17,5,0,2,1,0,180,16,0,59,14,0,17,2,0,2,1,1,612,569,0,5,17,0,0,3,0,0,0
2021-07-26T00:00:00.000Z,1,1213,884,0,81,39,0,26,13,0,1,1,1,315,33,0,75,17,0,25,6,0,1,1,0,898,845,0,6,22,0,1,7,0,0,0
2021-07-27T00:00:00.000Z,1,1249,986,0,99,52,0,28,16,0,1,0,0,313,27,0,92,27,0,27,10,0,1,0,1,934,943,0,7,25,0,1,6,0,0,0
2021-07-28T00:00:00.000Z,0,1156,982,0,91,55,0,15,9,0,5,1,0,299,34,0,83,28,0,14,4,0,5,1,0,857,936,0,8,27,0,1,5,0,0,0
2021-07-29T00:00:00.000Z,0,1208,930,0,89,62,0,19,13,0,3,1,0,340,30,0,81,33,0,18,7,0,3,0,0,866,889,0,8,29,0,1,6,0,0,1
2021-07-30T00:00:00.000Z,0,1331,1066,0,114,60,0,35,6,0,2,0,0,376,25,0,107,35,0,33,4,0,2,0,0,955,1030,0,7,25,0,2,2,0,0,0
2021-07-31T00:00:00.000Z,0,1055,1005,0,124,67,0,23,14,0,2,2,0,232,22,0,117,41,0,23,10,0,2,2,0,823,975,0,7,26,0,0,4,0,0,0
2021-08-01T00:00:00.000Z,3,1129,962,0,123,67,0,21,8,0,8,2,3,263,27,0,116,41,0,20,5,0,8,2,0,866,921,0,7,26,0,1,3,0,0,0
2021-08-02T00:00:00.000Z,3,2023,1769,0,139,69,0,32,13,0,6,4,2,540,50,0,128,39,0,28,6,0,6,4,1,1482,1711,0,11,30,0,4,7,0,0,0
2021-08-03T00:00:00.000Z,1,1731,1503,0,152,71,0,39,13,0,9,2,0,418,52,0,143,42,0,37,8,0,9,1,1,1312,1439,0,9,29,0,2,5,0,0,1
2021-08-04T00:00:00.000Z,2,1882,1572,0,152,79,0,31,17,0,2,3,1,398,54,0,142,45,0,29,8,0,2,2,1,1482,1501,0,10,34,0,2,9,0,0,1
2021-08-05T00:00:00.000Z,0,2127,1692,0,165,87,0,39,23,0,13,3,0,515,60,0,155,52,0,37,14,0,13,3,0,1610,1621,0,10,35,0,2,9,0,0,0
2021-08-06T00:00:00.000Z,2,2059,1765,0,178,91,0,39,16,0,10,4,2,486,53,0,165,53,0,35,9,0,9,4,0,1571,1702,0,13,38,0,4,7,0,1,0
2021-08-07T00:00:00.000Z,3,1531,1352,1,213,111,1,54,25,0,9,3,3,314,35,1,196,65,1,48,15,0,9,3,0,1217,1314,0,17,46,0,6,10,0,0,0
2021-08-08T00:00:00.000Z,14,1858,1518,2,232,136,1,53,32,0,14,4,12,417,53,2,211,84,1,47,23,0,14,4,2,1441,1451,0,21,52,0,6,9,0,0,0
2021-08-09T00:00:00.000Z,50,3375,2839,3,243,136,1,50,21,0,9,2,50,693,98,3,222,87,1,45,14,0,9,2,0,2681,2723,0,21,49,0,5,7,0,0,0
2021-08-10T00:00:00.000Z,69,3154,2533,4,250,140,2,53,21,0,11,6,69,653,68,4,226,88,2,46,14,0,10,6,0,2501,2444,0,24,52,0,7,7,0,1,0
2021-08-11T00:00:00.000Z,97,3224,2597,6,252,148,2,49,26,0,9,4,96,601,84,6,225,92,2,41,18,0,9,4,1,2623,2497,0,27,56,0,8,8,0,0,0
2021-08-12T00:00:00.000Z,138,3186,2739,6,275,164,0,59,29,1,12,6,138,598,93,6,252,98,0,58,16,1,12,6,0,2587,2634,0,23,66,0,1,13,0,0,0
2021-08-13T00:00:00.000Z,112,2995,2745,12,275,187,6,47,50,0,14,9,109,503,87,12,252,115,6,44,31,0,14,9,3,2491,2636,0,23,72,0,3,19,0,0,0
2021-08-14T00:00:00.000Z,92,2179,1865,17,285,195,7,48,30,1,7,10,92,340,55,17,260,120,7,41,19,1,7,10,0,1839,1795,0,25,75,0,7,11,0,0,0
2021-08-15T00:00:00.000Z,88,2654,2347,15,311,214,5,65,37,4,8,8,87,375,96,15,274,131,5,52,23,4,8,6,1,2278,2230,0,37,83,0,13,14,0,0,2
2021-08-16T00:00:00.000Z,224,4302,4095,18,289,224,7,42,33,2,14,10,212,616,124,18,254,139,7,37,21,2,14,10,12,3682,3951,0,35,85,0,5,12,0,0,0
2021-08-17T00:00:00.000Z,168,3869,3777,26,301,238,10,52,37,1,9,6,163,415,113,26,255,148,10,37,23,1,8,6,4,3450,3638,0,46,90,0,15,14,0,1,0
2021-08-18T00:00:00.000Z,194,3759,3909,30,300,265,8,44,50,4,14,5,192,393,121,30,249,164,8,34,30,4,13,4,2,3364,3745,0,51,101,0,10,20,0,1,1
2021-08-19T00:00:00.000Z,171,3728,3759,32,297,266,5,41,38,1,14,11,165,387,126,31,246,160,4,33,24,1,14,10,5,3340,3604,1,51,106,1,8,14,0,0,1
2021-08-20T00:00:00.000Z,151,3632,3957,37,292,276,11,40,45,5,11,5,140,384,119,37,237,173,11,32,26,5,11,5,11,3247,3807,0,55,103,0,8,19,0,0,0
2021-08-21T00:00:00.000Z,98,2531,2683,45,303,303,9,38,53,2,10,11,76,253,73,45,241,188,9,28,30,2,10,10,21,2278,2595,0,62,115,0,10,23,0,0,1
2021-08-22T00:00:00.000Z,175,3217,3053,53,320,313,11,54,43,2,14,12,97,252,99,53,252,190,11,39,25,2,14,12,77,2964,2927,0,68,123,0,15,18,0,0,0
2021-08-23T00:00:00.000Z,237,4462,5091,51,301,338,10,35,68,8,7,5,162,350,134,50,239,208,9,26,40,7,7,5,75,4110,4931,1,62,130,1,9,28,1,0,0
2021-08-24T00:00:00.000Z,278,4508,5050,57,281,349,11,34,52,6,15,7,152,301,115,57,229,214,11,29,31,6,15,5,126,4206,4910,0,52,135,0,5,21,0,0,2
2021-08-25T00:00:00.000Z,263,3919,4806,52,280,362,7,38,62,7,13,11,130,272,97,51,228,219,6,30,35,7,13,11,133,3643,4675,1,52,143,1,8,27,0,0,0
2021-08-26T00:00:00.000Z,258,3992,4643,56,265,369,10,31,56,3,13,14,133,273,113,55,210,221,10,22,29,3,12,11,125,3718,4499,1,55,148,0,9,27,0,1,3
2021-08-27T00:00:00.000Z,261,3632,4557,59,261,372,11,39,48,6,9,10,147,274,129,57,205,226,10,31,31,6,9,10,114,3356,4405,2,56,146,1,8,17,0,0,0
2021-08-28T00:00:00.000Z,224,3237,3633,66,261,361,12,29,42,2,12,9,110,213,96,62,204,218,10,22,23,2,10,6,114,3021,3524,4,57,143,2,7,19,0,2,3
2021-08-29T00:00:00.000Z,253,3050,3276,73,272,404,13,38,64,3,16,9,93,168,87,67,210,241,11,32,35,3,16,7,160,2882,3165,6,62,163,2,6,29,0,0,2
2021-08-30T00:00:00.000Z,323,4228,6255,76,259,408,14,29,61,3,9,9,112,217,129,69,199,243,11,23,32,3,9,8,211,4010,6092,7,60,165,3,6,29,0,0,1
2021-08-31T00:00:00.000Z,382,3985,5753,70,246,386,9,34,47,2,11,18,149,225,136,63,190,227,8,26,28,2,10,17,233,3756,5582,7,56,159,1,8,19,0,1,1
2021-09-01T00:00:00.000Z,366,4194,6378,67,228,382,11,22,54,5,8,16,123,232,136,59,179,228,10,18,35,5,8,14,243,3961,6197,8,49,154,1,4,19,0,0,2
2021-09-02T00:00:00.000Z,434,3935,6608,61,223,374,8,31,39,5,10,16,130,189,99,53,174,226,8,23,24,5,8,14,304,3745,6465,8,49,148,0,8,15,0,2,2
2021-09-03T00:00:00.000Z,379,3523,5656,60,215,373,9,26,44,4,10,15,115,210,119,53,166,216,8,20,23,4,10,14,264,3313,5506,7,49,157,1,6,21,0,0,1
2021-09-04T00:00:00.000Z,171,1928,2767,62,217,378,8,25,46,3,10,15,54,96,63,55,165,217,8,18,29,3,10,14,117,1832,2688,7,52,161,0,7,17,0,0,1
2021-09-05T00:00:00.000Z,231,2333,3126,71,204,403,12,16,55,1,11,13,69,109,70,62,153,233,10,10,33,1,10,12,162,2224,3034,9,51,170,2,6,22,0,1,1
2021-09-06T00:00:00.000Z,410,3438,6660,67,184,387,3,17,31,5,9,9,110,170,132,57,136,222,2,12,19,5,9,7,299,3267,6498,10,48,165,1,5,12,0,0,2
2021-09-07T00:00:00.000Z,299,2206,4162,69,177,387,9,19,54,0,15,21,71,112,83,58,125,223,8,13,32,0,15,19,228,2094,4058,11,52,164,1,6,22,0,0,2
2021-09-08T00:00:00.000Z,171,1161,1889,64,178,408,6,14,44,8,7,11,36,59,53,52,126,227,4,11,22,8,7,10,135,1101,1826,12,52,181,2,3,22,0,0,1
2021-09-09T00:00:00.000Z,361,2479,4843,57,176,428,6,13,52,4,3,13,54,106,83,48,125,236,6,11,26,4,2,11,307,2372,4731,9,51,192,0,2,26,0,1,2
2021-09-10T00:00:00.000Z,415,2608,6587,64,166,429,14,24,46,1,8,9,78,130,115,54,120,239,11,19,25,1,7,8,336,2477,6439,10,46,190,3,5,21,0,1,1
2021-09-11T00:00:00.000Z,340,2767,6914,58,161,444,1,20,52,5,10,11,80,170,150,48,114,242,1,15,30,5,10,11,260,2596,6732,10,47,202,0,5,22,0,0,0
2021-09-12T00:00:00.000Z,335,2286,4963,58,168,458,9,21,54,5,4,13,50,123,116,47,115,250,8,11,28,5,4,11,285,2162,4819,11,53,207,1,10,25,0,0,2
2021-09-13T00:00:00.000Z,438,3013,7190,57,166,437,4,20,51,3,4,12,103,153,153,47,111,238,4,11,25,3,4,8,335,2859,6993,10,55,198,0,9,26,0,0,4
2021-09-14T00:00:00.000Z,346,2688,6542,55,157,437,5,18,54,2,5,21,111,176,152,45,108,231,5,13,28,2,4,19,235,2511,6356,10,49,205,0,5,26,0,1,2
2021-09-15T00:00:00.000Z,257,2447,5834,56,148,434,7,19,51,2,7,12,70,133,121,47,102,219,6,16,23,1,5,11,187,2314,5686,9,46,214,1,3,28,1,2,1
2021-09-16T00:00:00.000Z,92,808,2274,52,145,424,2,13,47,1,4,13,17,42,50,45,99,221,1,9,31,1,4,12,75,766,2213,7,46,202,1,4,16,0,0,1
2021-09-17T00:00:00.000Z,236,1306,3347,57,150,449,6,13,52,2,5,9,43,83,79,50,101,231,6,7,23,2,4,7,193,1221,3242,7,49,217,0,6,29,0,1,2
2021-09-18T00:00:00.000Z,303,2503,5552,52,157,480,4,23,81,4,2,10,71,141,103,42,111,255,1,19,45,4,2,9,232,2362,5435,10,46,224,3,4,36,0,0,1
2021-09-19T00:00:00.000Z,250,1739,4343,57,153,494,6,14,63,2,7,15,50,107,91,47,110,263,6,10,34,2,6,14,200,1632,4238,10,43,230,0,4,29,0,1,1
2021-09-20T00:00:00.000Z,360,2302,5921,58,150,477,7,17,59,1,2,10,95,133,121,46,114,250,5,14,30,1,2,10,265,2168,5766,12,36,226,2,3,29,0,0,0
2021-09-21T00:00:00.000Z,212,1252,3194,56,147,482,6,18,63,3,2,9,43,97,71,46,112,242,6,11,23,2,2,8,169,1154,3110,10,35,239,0,7,40,1,0,1
2021-09-22T00:00:00.000Z,245,1694,3895,57,153,508,2,22,63,3,6,10,55,101,83,47,118,264,2,16,35,3,3,9,190,1593,3786,10,35,243,0,6,28,0,3,1
2021-09-23T00:00:00.000Z,246,1763,4230,60,146,506,12,14,58,0,7,12,77,126,137,50,112,251,11,9,22,0,7,12,169,1635,4068,10,34,255,1,5,36,0,0,0
2021-09-24T00:00:00.000Z,200,1311,3329,57,133,495,3,17,44,0,8,11,54,115,109,48,99,243,3,12,22,0,6,10,146,1196,3210,9,34,252,0,5,22,0,2,1
2021-09-25T00:00:00.000Z,146,691,1728,55,132,485,5,16,49,0,6,16,44,44,45,48,99,238,5,13,25,0,6,11,102,647,1676,7,33,247,0,3,24,0,0,5
2021-09-26T00:00:00.000Z,187,1095,2472,56,133,501,7,11,54,2,0,11,48,69,64,49,97,249,7,6,29,2,0,9,139,1026,2396,7,36,252,0,5,25,0,0,2
2021-09-27T00:00:00.000Z,259,1433,3387,48,127,484,3,12,44,2,4,8,77,109,99,41,91,238,2,8,19,2,4,7,182,1323,3271,7,36,246,1,4,25,0,0,1
2021-09-28T00:00:00.000Z,109,703,1545,49,124,470,9,13,37,3,4,13,23,32,38,41,89,233,7,10,23,3,4,11,86,670,1484,8,35,237,2,3,14,0,0,2
2021-09-29T00:00:00.000Z,154,980,2388,46,124,479,4,12,40,2,3,17,43,62,66,40,89,243,4,9,24,2,3,9,111,918,2301,6,35,236,0,3,16,0,0,8
2021-09-30T00:00:00.000Z,177,1041,3065,42,120,455,2,16,40,2,4,8,51,75,73,37,85,237,2,11,25,2,4,5,126,966,2974,5,35,218,0,5,15,0,0,3
2021-10-01T00:00:00.000Z,172,910,2430,40,110,437,6,6,36,3,4,11,47,75,58,34,77,229,5,5,24,3,3,10,125,835,2357,6,33,208,1,1,12,0,1,1
2021-10-02T00:00:00.000Z,68,523,1091,36,106,431,2,7,35,4,4,12,17,24,41,31,73,224,2,3,18,4,4,9,50,499,1045,5,33,207,0,4,17,0,0,3
2021-10-03T00:00:00.000Z,122,742,1742,33,108,421,2,10,28,2,6,13,27,39,43,28,73,216,2,6,19,2,4,11,95,703,1693,5,35,205,0,4,9,0,2,2
2021-10-04T00:00:00.000Z,149,850,2162,34,96,405,3,7,28,1,2,8,41,68,57,28,71,202,1,7,13,1,1,6,108,782,2096,6,25,203,2,0,15,0,1,2
2021-10-05T00:00:00.000Z,118,618,1726,33,81,375,1,2,30,2,3,10,36,43,55,27,60,188,1,2,19,2,1,9,82,575,1655,6,21,187,0,0,11,0,2,1
2021-10-06T00:00:00.000Z,108,573,1667,30,73,369,2,9,29,1,4,8,28,37,39,24,50,178,1,4,11,1,3,7,80,536,1617,6,23,191,1,5,18,0,1,1
2021-10-07T00:00:00.000Z,91,434,1512,33,69,348,3,5,25,0,3,12,27,29,38,26,49,169,2,5,14,0,3,8,64,405,1458,7,20,179,1,0,11,0,0,4
2021-10-08T00:00:00.000Z,113,427,1415,29,66,353,0,7,37,1,3,3,31,24,46,23,47,171,0,4,19,1,3,3,82,403,1362,6,19,182,0,3,18,0,0,0
2021-10-09T00:00:00.000Z,66,227,712,32,70,341,3,8,21,0,2,6,17,19,25,25,51,167,2,6,12,0,1,5,49,208,684,7,19,174,1,2,9,0,1,1
2021-10-10T00:00:00.000Z,102,283,1028,28,69,344,1,6,24,1,0,3,19,23,31,22,51,168,1,5,14,1,0,2,83,260,985,6,18,176,0,1,10,0,0,1
2021-10-11T00:00:00.000Z,13,63,213,31,65,328,3,3,15,0,0,0,3,5,6,25,47,163,3,1,9,0,0,0,10,58,205,6,18,165,0,2,6,0,0,0
