,All ages - Total population,,,,All ages - Daily verified,,,,All ages - Total serious,,,,All ages - New serious,,,,All ages - Total deaths,,,,Above 60 - Total population,,,,Above 60 - Daily verified,,,,Above 60 - Total serious,,,,Above 60 - New serious,,,,Above 60 - Total deaths,,,,Below 60 - Total population,,,,Below 60 - Daily verified,,,,Below 60 - Total serious,,,,Below 60 - New serious,,,,Below 60 - Total deaths,,,
Date,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated,Booster vaccinated,Fully vaccinated,Partially vaccinated,Not vaccinated
2021-04-02T00:00:00.000Z,None,4809866,450214,4031660,None,0.665299199603,5.33079824261,8.97893175516,None,0.748461599554,10.6615964852,6.15131236265,None,None,None,None,None,None,None,None,None,1235322,48557,145345,None,0.809505537827,2.05943530284,15.1363996009,None,2.42851661348,53.5453178738,86.6902886236,None,None,None,None,None,None,None,None,None,3574278,401609,3886629,None,0.615508922361,5.72696329017,8.72221145882,None,0.167866069735,5.47796488625,3.13896695568,None,None,None,None,None,None,None,None
2021-04-03T00:00:00.000Z,None,4814336,447083,4030321,None,0.207712963948,3.13140960403,2.48119194476,None,0.789309263001,10.7362614995,6.2029798619,None,None,None,None,None,None,None,None,None,1235748,48405,145071,None,0.0809226476596,6.19770684847,5.51454115571,None,2.50860207745,55.7793616362,84.786070269,None,None,None,None,None,None,None,None,None,3578322,398630,3885564,None,0.251514536702,2.75945112009,2.23905718706,None,0.195622417435,5.26804304744,3.26850876732,None,None,None,None,None,None,None,None
2021-04-04T00:00:00.000Z,None,4819240,451715,4020785,None,0.207501597762,3.09929933697,4.27777162917,None,0.684755272616,10.4047906313,6.19282055618,None,None,None,None,None,None,None,None,None,1236235,49087,143902,None,0.1617815383,4.07439851692,9.72884324054,None,2.1031599979,52.9671807199,84.7799196676,None,None,None,None,None,None,None,None,None,3582739,402580,3877197,None,0.223292849409,2.98077400765,3.97194158564,None,0.195381243233,5.21635451339,3.27556221673,None,None,None,None,None,None,None,None
2021-04-05T00:00:00.000Z,None,4850092,431038,4010610,None,0.721635795775,4.17596592412,8.15337317765,None,0.680399464587,10.4399148103,5.70985461065,None,None,None,None,None,None,None,None,None,1239188,47444,142592,None,0.887678060149,4.2154961639,9.81822262118,None,2.17884614764,50.5859539668,79.2470825853,None,None,None,None,None,None,None,None,None,3610638,383546,3868332,None,0.664702470865,4.17159871306,7.91038618195,None,0.166175617716,5.47522331089,2.99870848728,None,None,None,None,None,None,None,None
2021-04-06T00:00:00.000Z,None,4873475,416430,4001835,None,0.697654137961,4.80272794948,6.27212266373,None,0.718173377313,9.84559229642,5.6224207145,None,None,None,None,None,None,None,None,None,1241550,46333,141341,None,1.36925617172,4.31657781711,14.1501758159,None,2.33578993999,49.6406448967,77.8259669876,None,None,None,None,None,None,None,None,None,3631659,370049,3860808,None,0.468105623353,4.86422068429,5.80189431849,None,0.165213749419,4.86422068429,2.97865110101,None,None,None,None,None,None,None,None
2021-04-07T00:00:00.000Z,None,4894028,404553,3993159,None,0.592558931007,3.95498241269,5.7848936143,None,0.674291197353,9.14589682934,5.48437966031,None,None,None,None,None,None,None,None,None,1243664,45461,140099,None,0.402037849451,6.59906293306,9.27915259923,None,2.17100438704,48.3931281758,75.6607827322,None,None,None,None,None,None,None,None,None,3650098,359044,3853374,None,0.657516592705,3.62072615056,5.47572075796,None,0.164379148176,4.17776094295,2.93249500308,None,None,None,None,None,None,None,None
2021-04-08T00:00:00.000Z,None,4913841,393902,3983997,None,0.447714934203,2.79257277191,4.49297527081,None,0.63087104365,8.88545881971,4.99498368096,None,None,None,None,None,None,None,None,None,1245453,44870,138901,None,0.642336563483,2.22866057499,10.7990583221,None,2.08759383132,44.5732114999,69.833910483,None,None,None,None,None,None,None,None,None,3668122,348984,3845410,None,0.381666694837,2.57891479266,3.97876949402,None,0.13630953387,4.29819132109,2.65251299601,None,None,None,None,None,None,None,None
2021-04-09T00:00:00.000Z,None,4922259,388857,3980624,None,0.507896882305,2.31447550128,4.74799930865,None,0.507896882305,9.00073806052,4.89872944543,None,None,None,None,None,None,None,None,None,1246146,44614,138464,None,0.722226769576,2.24144887255,15.1663970418,None,1.60494837684,49.3118751961,68.6098913797,None,None,None,None,None,None,None,None,None,3675847,344195,3842474,None,0.435273829406,2.32426386205,4.24205863202,None,0.136023071689,3.77692877584,2.60248995829,None,None,None,None,None,None,None,None
2021-04-10T00:00:00.000Z,None,4925378,387231,3979131,None,0.406060204922,0.7747313619,1.58326026462,None,0.507575256153,8.5220449809,4.74978079385,None,None,None,None,None,None,None,None,None,1246506,44545,138173,None,0.962690913642,2.24492086654,6.51357356358,None,1.60448485607,49.3882590639,68.0306572196,None,None,None,None,None,None,None,None,None,3678606,342638,3841272,None,0.217473684325,0.583706419019,1.32768520428,None,0.135921052703,3.21038530461,2.473139106,None,None,None,None,None,None,None,None
2021-04-11T00:00:00.000Z,None,4949744,371763,3970233,None,0.404061300948,2.15190860844,2.79580568697,None,0.525279691233,8.06965728166,4.73523846082,None,None,None,None,None,None,None,None,None,1248668,43601,136955,None,0.240256016812,6.88057613357,10.9525026469,None,1.60170677874,48.164032935,67.1753495674,None,None,None,None,None,None,None,None,None,3700810,328114,3833592,None,0.459358897106,1.52386060942,2.42592325944,None,0.162126669567,2.74294909696,2.50417884845,None,None,None,None,None,None,None,None
2021-04-12T00:00:00.000Z,None,4972644,357569,3961527,None,0.402200519482,1.67799781301,4.92234433843,None,0.482640623379,7.83065646071,4.66991642364,None,None,None,None,None,None,None,None,None,1250689,42857,135678,None,0.639647426339,2.33334111114,8.84446999514,None,1.51916263755,46.6668222227,67.0705641298,None,None,None,None,None,None,None,None,None,3721689,314664,3826163,None,0.322434249611,1.58899651692,4.33855013495,None,0.134347604005,2.54239442707,2.45676935353,None,None,None,None,None,None,None,None
2021-04-13T00:00:00.000Z,None,4990839,344982,3955919,None,0.440807647772,1.73922117676,4.29735795905,None,0.480881070297,6.95688470703,4.34791511151,None,None,None,None,None,None,None,None,None,1252472,42000,134752,None,0.239526312764,0.0,5.93683210639,None,1.51699998084,35.7142857143,62.3367371171,None,None,None,None,None,None,None,None,None,3738101,302934,3821481,None,0.508279471314,1.6505245367,4.05601911929,None,0.133757755609,2.97094416606,2.30277214514,None,None,None,None,None,None,None,None
2021-04-14T00:00:00.000Z,None,5007469,331779,3952492,None,0.439343708368,1.80843272178,4.25048298643,None,0.479284045493,6.9323254335,3.92157656486,None,None,None,None,None,None,None,None,None,1254087,40991,134146,None,0.398696422178,7.31867971018,6.70910798682,None,1.51504640428,34.1538386475,59.6365154384,None,None,None,None,None,None,None,None,None,3753116,290740,3818660,None,0.4529569563,1.03184976267,4.00664107305,None,0.133222634206,3.09554928802,1.96403974169,None,None,None,None,None,None,None,None
2021-04-15T00:00:00.000Z,None,5026079,313620,3952041,None,0.378028280097,0.637714431478,1.8724502099,None,0.437716955901,6.05828709904,3.66899027616,None,None,None,None,None,None,None,None,None,1255816,39525,133883,None,1.19444249795,2.53004427577,7.46920818924,None,1.35370149767,27.8304870335,55.2721406004,None,None,None,None,None,None,None,None,None,3769997,274047,3818472,None,0.106100880186,0.364900911158,1.5974976378,None,0.132626100233,2.91920728926,1.85938249645,None,None,None,None,None,None,None,None
2021-04-16T00:00:00.000Z,None,5032791,310101,3948848,None,0.337784740117,1.61237790268,2.20317419156,None,0.457002883688,5.15960928859,3.59598546209,None,None,None,None,None,None,None,None,None,1256403,39384,133437,None,0.397961482104,2.53910217347,3.74708664014,None,1.43266133557,22.8519195612,53.2086302899,None,None,None,None,None,None,None,None,None,3776122,270669,3815725,None,0.317786342708,1.47781977249,2.0441724705,None,0.132410976128,2.58618460186,1.86072109494,None,None,None,None,None,None,None,None
2021-04-17T00:00:00.000Z,None,5036530,307105,3948105,None,0.337533976766,0.0,1.67168806301,None,0.436808675814,5.53556601162,3.52067637512,None,None,None,None,None,None,None,None,None,1256794,39226,133204,None,0.795675345363,0.0,4.50436923816,None,1.35264808712,25.4932952633,51.0495180325,None,None,None,None,None,None,None,None,None,3779470,267831,3815215,None,0.185211153945,0.0,1.31054213196,None,0.132293681389,2.61358841956,1.86096982739,None,None,None,None,None,None,None,None
2021-04-18T00:00:00.000Z,None,5052534,298065,3941141,None,0.415633026913,1.34198916344,2.94331007188,None,0.435425075813,5.70345394461,3.60301750178,None,None,None,None,None,None,None,None,None,1258416,38502,132306,None,0.635719825558,0.0,6.802412589,None,1.35090462931,25.9726767441,54.419300712,None,None,None,None,None,None,None,None,None,3793852,259515,3809149,None,0.342659650403,1.54133672427,2.5202479609,None,0.131792173232,2.69733926748,1.83768080482,None,None,None,None,None,None,None,None
2021-04-19T00:00:00.000Z,None,5067339,289467,3934934,None,0.572292479347,0.345462522498,2.6175788463,None,0.374950245089,6.56378792747,3.43080722574,None,None,None,None,None,None,None,None,None,1259971,37779,131474,None,0.873035966701,0.0,3.04242663949,None,1.19050359096,31.7636782339,52.4818595312,None,None,None,None,None,None,None,None,None,3807102,251640,3803774,None,0.472800571143,0.397393101256,2.36607117037,None,0.105066793587,2.78175170879,1.73511885827,None,None,None,None,None,None,None,None
2021-04-20T00:00:00.000Z,None,5073144,289712,3928884,None,0.354809561881,2.76136300878,3.43609024853,None,0.394232846535,5.86789639366,3.13066000421,None,None,None,None,None,None,None,None,None,1260762,37782,130680,None,0.396585556989,0.0,6.12182430364,None,1.26907378236,29.1143930972,45.9136822773,None,None,None,None,None,None,None,None,None,3812116,251882,3798518,None,0.341017954333,3.17609039153,3.02749651311,None,0.104928601333,2.38206779365,1.65854156805,None,None,None,None,None,None,None,None
2021-04-21T00:00:00.000Z,None,5078936,290072,3922732,None,0.531607407536,2.06845197055,2.06488743049,None,0.413472428083,5.51587192145,3.00810761479,None,None,None,None,None,None,None,None,None,1261588,37852,129784,None,0.475591080448,5.28373665856,4.62306601738,None,1.34750806127,23.7768149635,44.689638168,None,None,None,None,None,None,None,None,None,3817081,252173,3793262,None,0.550158615969,1.58621263974,1.81901487427,None,0.104792117327,2.77587211954,1.58175206458,None,None,None,None,None,None,None,None
2021-04-22T00:00:00.000Z,None,5079389,295363,3916988,None,0.275623701985,2.70853153577,2.73169077873,None,0.354373331123,5.75562951351,2.85933988054,None,None,None,None,None,None,None,None,None,1261783,38436,129005,None,0.317011720716,2.60172754709,4.65098252006,None,1.10954102251,26.0172754709,41.8588426805,None,None,None,None,None,None,None,None,None,3817339,256880,3788297,None,0.261962587027,2.3357209592,2.5077231273,None,0.104785034811,2.72500778574,1.53103096193,None,None,None,None,None,None,None,None
2021-04-23T00:00:00.000Z,None,5086615,290726,3914399,None,0.255572713878,1.71983241953,2.29920353035,None,0.393188790581,4.81553077468,2.8356843541,None,None,None,None,None,None,None,None,None,1262555,38053,128616,None,0.237613410901,0.0,3.11003296635,None,1.2672715248,21.0233095945,39.652920321,None,None,None,None,None,None,None,None,None,3823793,252626,3786097,None,0.261520432722,1.97921037423,2.11299393544,None,0.104608173089,2.37505244907,1.58474545158,None,None,None,None,None,None,None,None
2021-04-24T00:00:00.000Z,None,5088672,289350,3913718,None,0.0982574628508,0.0,0.868739137567,None,0.314423881123,5.18403317781,2.73397316823,None,None,None,None,None,None,None,None,None,1262818,37998,128408,None,0.0791879748309,0.0,3.89383839013,None,0.950255697971,23.6854571293,40.4959192574,None,None,None,None,None,None,None,None,None,3825587,251305,3785624,None,0.104559117333,0.0,0.607561659584,None,0.104559117333,2.38753705656,1.45286483814,None,None,None,None,None,None,None,None
2021-04-25T00:00:00.000Z,None,5097468,285269,3909003,None,0.11770549614,0.7010926529,1.76515597455,None,0.353116488421,4.2065559174,2.73727085909,None,None,None,None,None,None,None,None,None,1263841,37651,127732,None,0.0791238771333,0.0,1.56577834842,None,1.10773427987,21.2477756235,41.4931262331,None,None,None,None,None,None,None,None,None,3833360,247571,3781585,None,0.130433875243,0.807849061481,1.61308022959,None,0.104347100194,1.61569812296,1.42797266226,None,None,None,None,None,None,None,None
2021-04-26T00:00:00.000Z,None,5105927,282140,3903673,None,0.215435904195,0.354433968952,2.07496888187,None,0.293776232994,3.54433968952,2.86909277493,None,None,None,None,None,None,None,None,None,1265005,37174,127045,None,0.316204283778,0.0,2.36136801921,None,0.869561780388,18.8303653091,42.5046243457,None,None,None,None,None,None,None,None,None,3840655,244919,3776942,None,0.182260577948,0.408298253708,1.82687475741,None,0.104148901685,1.22489476113,1.53563385405,None,None,None,None,None,None,None,None
2021-04-27T00:00:00.000Z,None,5113948,278468,3899324,None,0.254206730299,1.07732306764,1.79518295992,None,0.312869821907,2.5137538245,2.74406538159,None,None,None,None,None,None,None,None,None,1266133,36715,126376,None,0.631845153708,0.0,2.37386845604,None,0.947767730562,13.6184120931,39.5644742673,None,None,None,None,None,None,None,None,None,3847548,241706,3773262,None,0.129952894675,1.24117729804,1.59013606794,None,0.10396231574,0.827451532027,1.51062926455,None,None,None,None,None,None,None,None
2021-04-28T00:00:00.000Z,None,5122207,274522,3895011,None,0.273319684269,0.728539060622,2.02823560704,None,0.31236535345,2.54988671218,2.51603910746,None,None,None,None,None,None,None,None,None,1267222,36207,125795,None,0.0789127714007,0.0,2.38483246552,None,0.868040485408,11.0475874831,32.5927103621,None,None,None,None,None,None,None,None,None,3854718,238268,3769530,None,0.337249054276,0.839390937935,1.75088140962,None,0.129711174721,1.2590864069,1.51212485376,None,None,None,None,None,None,None,None
2021-04-29T00:00:00.000Z,None,5131005,269915,3890820,None,0.175404233674,0.740974010337,2.10752489193,None,0.214382952268,2.59340903618,2.28743555343,None,None,None,None,None,None,None,None,None,1268363,35698,125163,None,0.157683565352,0.0,4.79374895137,None,0.709576044082,11.2051095299,29.5614518668,None,None,None,None,None,None,None,None,None,3862375,234170,3765971,None,0.181235638694,0.854080368963,1.8853039495,None,0.0517816110554,1.28112055344,1.38078599118,None,None,None,None,None,None,None,None
2021-04-30T00:00:00.000Z,None,5134885,267770,3889085,None,0.331068758112,0.746909661276,1.5427793427,None,0.233695593962,2.98763864511,2.13417809073,None,None,None,None,None,None,None,None,None,1268793,35603,124828,None,0.315260251278,2.80875207145,2.40330695036,None,0.709335565376,14.0437603573,25.6352741372,None,None,None,None,None,None,None,None,None,3865825,232120,3764571,None,0.336280095452,0.430811649147,1.46098984453,None,0.0776030989504,1.29243494744,1.35473603765,None,None,None,None,None,None,None,None
2021-05-01T00:00:00.000Z,None,5136273,266765,3888702,None,0.0778774804221,0.0,0.257155215288,None,0.214163071161,2.62403238806,2.18581932995,None,None,None,None,None,None,None,None,None,1269003,35563,124658,None,0.0,0.0,1.60438960997,None,0.630416161349,11.2476450243,26.4724285646,None,None,None,None,None,None,None,None,None,3867003,231155,3764358,None,0.103439278428,0.0,0.185954683375,None,0.0775794588212,1.29783046008,1.38137764793,None,None,None,None,None,None,None,None
2021-05-02T00:00:00.000Z,None,5144202,261991,3885547,None,0.0583180831546,0.381692500887,1.18387449695,None,0.194393610515,2.29015500532,2.11038497282,None,None,None,None,None,None,None,None,None,1269997,35069,124158,None,0.0,0.0,3.2217013805,None,0.551182404368,11.4060851464,27.3844617342,None,None,None,None,None,None,None,None,None,3873938,226875,3761703,None,0.0774405785534,0.440771349862,0.877262240001,None,0.0774405785534,0.881542699725,1.27601780364,None,None,None,None,None,None,None,None
2021-05-03T00:00:00.000Z,None,5153334,256259,3882147,None,0.271668787624,0.0,1.31370604977,None,0.155239307214,2.34138118076,2.03495643004,None,None,None,None,None,None,None,None,None,1271018,34537,123669,None,0.157354183812,0.0,1.61722016027,None,0.393385459529,11.5817818571,26.6841326444,None,None,None,None,None,None,None,None,None,3882049,221675,3758792,None,0.283355516636,0.0,1.22379743279,None,0.0772787772643,0.902221720988,1.22379743279,None,None,None,None,None,None,None,None
2021-05-04T00:00:00.000Z,None,5160736,252240,3878764,None,0.13563956769,1.58579130986,1.34063325327,None,0.116262486591,2.3786869648,1.93360565376,None,None,None,None,None,None,None,None,None,1272119,34006,123099,None,0.0786089980576,2.94065753102,1.6247085679,None,0.235826994173,11.7626301241,25.1829828025,None,None,None,None,None,None,None,None,None,3888350,218187,3755979,None,0.154307096841,1.37496734453,1.11821711463,None,0.0771535484203,0.91664489635,1.17146554866,None,None,None,None,None,None,None,None
2021-05-05T00:00:00.000Z,None,5168901,247189,3875650,None,0.0967323614826,0.404548746101,1.59973165792,None,0.116078833779,2.42729247661,1.93515926361,None,None,None,None,None,None,None,None,None,1273211,33400,122613,None,0.078541577162,0.0,4.0778710251,None,0.235624731486,11.9760479042,26.0983745606,None,None,None,None,None,None,None,None,None,3895423,213742,3753351,None,0.102684612172,0.467853767626,1.46535722345,None,0.0770134591288,0.935707535253,1.14564292015,None,None,None,None,None,None,None,None
2021-05-06T00:00:00.000Z,None,5177064,242466,3872210,None,0.289739512589,0.0,0.85222650631,None,0.0772638700236,2.47457375467,1.8077531952,None,None,None,None,None,None,None,None,None,1274337,32754,122133,None,0.313888712326,0.0,0.818779527237,None,0.156944356163,12.2122488856,23.7446062899,None,None,None,None,None,None,None,None,None,3902460,209665,3750391,None,0.28187348493,0.0,0.826580481875,None,0.0512497245327,0.953902654234,1.093219347,None,None,None,None,None,None,None,None
2021-05-07T00:00:00.000Z,None,5180601,240593,3870546,None,0.0386055594708,0.415639690265,0.77508444545,None,0.0772111189416,2.49383814159,1.75685807635,None,None,None,None,None,None,None,None,None,1274817,32602,121805,None,0.0,3.06729648488,2.46295308074,None,0.156885262748,12.2691859395,22.1665777267,None,None,None,None,None,None,None,None,None,3905517,207944,3749055,None,0.0512096093808,0.0,0.693508097374,None,0.0512096093808,0.961797406994,1.09360892278,None,None,None,None,None,None,None,None
2021-05-08T00:00:00.000Z,None,5181521,239848,3870371,None,0.0964967622441,0.416930722791,0.25837316371,None,0.0964967622441,2.91851505954,1.70526288048,None,None,None,None,None,None,None,None,None,1275049,32561,121614,None,0.0,0.0,0.0,None,0.235285075319,15.355793741,22.2013912872,None,None,None,None,None,None,None,None,None,3906205,207240,3749071,None,0.128001474577,0.482532329666,0.266732745259,None,0.0512005898308,0.965064659332,1.04025770651,None,None,None,None,None,None,None,None
2021-05-09T00:00:00.000Z,None,5188289,235846,3867605,None,0.0963708845055,0.424005495111,0.698106450891,None,0.115645061407,2.54403297067,1.6030592576,None,None,None,None,None,None,None,None,None,1275899,32138,121187,None,0.0,0.0,0.0,None,0.235128329123,12.4463252225,19.8041044006,None,None,None,None,None,None,None,None,None,3912123,203661,3746732,None,0.127807842443,0.491012024884,0.693938077236,None,0.0766847054655,0.982024049769,1.01421718981,None,None,None,None,None,None,None,None
2021-05-10T00:00:00.000Z,None,5194817,232081,3864842,None,0.230999475054,0.0,1.00909687899,None,0.0962497812724,2.58530426877,1.52658245796,None,None,None,None,None,None,None,None,None,1276811,31692,120721,None,0.156640254509,0.0,0.0,None,0.234960381764,12.621481762,20.7089073152,None,None,None,None,None,None,None,None,None,3917739,200342,3744435,None,0.255249264946,0.0,0.934720458494,None,0.0510498529892,0.998292919108,0.90801415968,None,None,None,None,None,None,None,None
2021-05-11T00:00:00.000Z,None,5200220,229102,3862418,None,0.173069600902,0.0,0.647262932184,None,0.0769198226229,3.05540763503,1.52754051995,None,None,None,None,None,None,None,None,None,1277667,31263,120294,None,0.234802965092,0.0,0.0,None,0.156535310061,15.9933467677,20.7824164131,None,None,None,None,None,None,None,None,None,3922286,197792,3742438,None,0.152972016829,0.0,0.587852090001,None,0.0509906722763,1.01116324219,0.908498684547,None,None,None,None,None,None,None,None
2021-05-12T00:00:00.000Z,None,5204922,226219,3860599,None,0.0960629189064,0.884099036774,0.518054322658,None,0.0768503351251,2.21024759194,1.42464938731,None,None,None,None,None,None,None,None,None,1278324,30970,119930,None,0.23468228712,0.0,0.833819728175,None,0.15645485808,9.68679367129,20.0116734762,None,None,None,None,None,None,None,None,None,3926331,195202,3740983,None,0.0509381404675,1.02457966619,0.481156957944,None,0.0509381404675,1.02457966619,0.828659205348,None,None,None,None,None,None,None,None
2021-05-13T00:00:00.000Z,None,5208815,224144,3858781,None,0.0767928981928,0.446141766008,0.647872994088,None,0.0191982245482,1.78456706403,1.3475758277,None,None,None,None,None,None,None,None,None,1278822,30800,119602,None,0.0781969656449,0.0,0.836106419625,None,0.0,6.49350649351,20.066554071,None,None,None,None,None,None,None,None,None,3929726,193297,3739493,None,0.0763412003789,0.517338603289,0.641798233076,None,0.025447066793,1.03467720658,0.748764605255,None,None,None,None,None,None,None,None
2021-05-14T00:00:00.000Z,None,5211621,222113,3858006,None,0.0191878879911,0.450221283761,0.648003139446,None,0.0191878879911,2.2511064188,1.37376665562,None,None,None,None,None,None,None,None,None,1279218,30647,119359,None,0.0,3.26296211701,2.51342588326,None,0.0,9.78888635103,21.7830243216,None,None,None,None,None,None,None,None,None,3932136,191419,3738961,None,0.0254314703255,0.0,0.588398755697,None,0.0254314703255,1.04482836082,0.722125745628,None,None,None,None,None,None,None,None
2021-05-15T00:00:00.000Z,None,5212093,221778,3857869,None,0.0575584510867,0.0,0.440657782833,None,0.0191861503622,3.15630946262,1.29605230245,None,None,None,None,None,None,None,None,None,1279423,30633,119168,None,0.156320466335,0.0,1.67830290011,None,0.0,16.3222668364,19.3004833512,None,None,None,None,None,None,None,None,None,3932403,191098,3739015,None,0.0254297435944,0.0,0.401175175815,None,0.0254297435944,1.0465834284,0.722115316467,None,None,None,None,None,None,None,None
2021-05-16T00:00:00.000Z,None,5217513,216787,3857440,None,0.24916085499,0.0,0.414782861172,None,0.0383324392292,2.76769363477,1.37396822763,None,None,None,None,None,None,None,None,None,1280234,30063,118927,None,0.624885763071,0.0,0.840851951197,None,0.0781107203839,13.3053920101,21.0212987799,None,None,None,None,None,None,None,None,None,3937012,186677,3738827,None,0.126999866904,0.0,0.374448991622,None,0.0253999733808,1.07136926349,0.748897983244,None,None,None,None,None,None,None,None
2021-05-17T00:00:00.000Z,None,5222878,211610,3857252,None,0.0957326592733,0.0,0.25925192339,None,0.0191465318547,3.30797221303,1.27033442461,None,None,None,None,None,None,None,None,None,1281038,29465,118721,None,0.156123393685,0.0,0.842310964362,None,0.0,16.9692855931,18.530841216,None,None,None,None,None,None,None,None,None,3941573,182098,3738845,None,0.0761117452347,0.0,0.187223594452,None,0.0253705817449,1.09830970137,0.72214815003,None,None,None,None,None,None,None,None
2021-05-18T00:00:00.000Z,None,5227160,209145,3855435,None,0.114785084061,0.0,0.414998566958,None,0.038261694687,2.39068588778,1.19312088,None,None,None,None,None,None,None,None,None,1281632,29252,118340,None,0.0780255174652,0.0,0.845022815616,None,0.0780255174652,10.2557090113,17.7454791279,None,None,None,None,None,None,None,None,None,3945261,179846,3737409,None,0.126734327589,0.0,0.321078051666,None,0.0253468655179,1.1120625424,0.668912607638,None,None,None,None,None,None,None,None
2021-05-19T00:00:00.000Z,None,5230843,207499,3853398,None,0.305878039161,0.481930033398,0.986142620098,None,0.0382347548951,2.40965016699,1.16780047117,None,None,None,None,None,None,None,None,None,1282227,29084,117913,None,0.857882418636,0.0,2.54424872576,None,0.0779893107851,10.3149498006,17.8097410803,None,None,None,None,None,None,None,None,None,3948349,178368,3735799,None,0.126635208792,0.560638679584,0.455056602349,None,0.0253270417585,1.12127735917,0.642432850376,None,None,None,None,None,None,None,None
2021-05-20T00:00:00.000Z,None,5234869,205574,3851297,None,0.0955133738781,1.45932851431,0.64913196775,None,0.0764106991025,2.43221419051,1.22036809937,None,None,None,None,None,None,None,None,None,1282798,28865,117561,None,0.0,0.0,0.850622230161,None,0.233863788375,10.3932097696,18.7136890635,None,None,None,None,None,None,None,None,None,3951804,176662,3734050,None,0.126524493624,1.69815806455,0.428489173953,None,0.0253048987247,1.13210537637,0.669514334302,None,None,None,None,None,None,None,None
2021-05-21T00:00:00.000Z,None,5236450,205009,3850281,None,0.133678350791,0.0,0.389581955187,None,0.0572907217676,2.43891731583,1.11680160487,None,None,None,None,None,None,None,None,None,1283137,28789,117298,None,0.0779340008121,0.0,1.70505890979,None,0.155868001624,10.4206467748,18.7556480076,None,None,None,None,None,None,None,None,None,3953046,176173,3733297,None,0.151781689361,0.0,0.241073774736,None,0.0252969482268,1.13524773944,0.562505474384,None,None,None,None,None,None,None,None
2021-05-22T00:00:00.000Z,None,5236633,204966,3850141,None,0.0190962398931,0.0,0.285703822276,None,0.0572887196792,2.43942897846,1.11684221435,None,None,None,None,None,None,None,None,None,1283298,28788,117138,None,0.0,0.0,1.7073878673,None,0.155848446736,10.4210087536,18.7812665403,None,None,None,None,None,None,None,None,None,3953068,176131,3733317,None,0.0252968074417,0.0,0.187500820316,None,0.0252968074417,1.13551844934,0.562502460948,None,None,None,None,None,None,None,None
2021-05-23T00:00:00.000Z,None,5237924,205875,3847941,None,0.114549199263,0.0,0.51975848902,None,0.0763661328419,2.42865816636,1.11748075139,None,None,None,None,None,None,None,None,None,1283575,28847,116802,None,0.155814814093,0.0,1.71229944693,None,0.23372222114,10.3996949423,18.8352939162,None,None,None,None,None,None,None,None,None,3954082,176981,3731453,None,0.101161280924,0.0,0.482385815927,None,0.0252903202311,1.13006480922,0.562783451915,None,None,None,None,None,None,None,None
2021-05-24T00:00:00.000Z,None,5238765,207012,3845963,None,0.13361927859,0.0,0.546027093864,None,0.0763538734797,2.41531891871,1.09205418773,None,None,None,None,None,None,None,None,None,1283850,28945,116429,None,0.0778907193208,0.0,2.57667763186,None,0.233672157962,10.3644843669,18.895635967,None,None,None,None,None,None,None,None,None,3954648,178020,3729848,None,0.151720203669,0.0,0.428971904485,None,0.0252867006115,1.12346927312,0.536214880606,None,None,None,None,None,None,None,None
2021-05-25T00:00:00.000Z,None,5244110,203321,3844309,None,0.133483088646,0.0,0.390187157172,None,0.0572070379912,1.47549933357,1.06651156294,None,None,None,None,None,None,None,None,None,1284662,28496,116066,None,0.0778414867101,0.0,0.861578756914,None,0.15568297342,3.50926445817,18.9547326521,None,None,None,None,None,None,None,None,None,3959181,174778,3728557,None,0.151546494086,0.0,0.26820027158,None,0.0252577490143,1.14430878028,0.509580516001,None,None,None,None,None,None,None,None
2021-05-26T00:00:00.000Z,None,5249680,198988,3843072,None,0.0571463403484,0.0,0.286229349853,None,0.0571463403484,1.50762860072,0.988792299494,None,None,None,None,None,None,None,None,None,1285433,28046,115745,None,0.0777947975507,0.0,0.0,None,0.155589595101,3.56557084789,19.0073005313,None,None,None,None,None,None,None,None,None,3963979,170896,3727641,None,0.050454354072,0.0,0.295092794612,None,0.025227177036,1.17030240614,0.429225883072,None,None,None,None,None,None,None,None
